customer_id,plan_type,monthly_fee,tenure_months,avg_weekly_usage_hours,last_login_days,support_tickets,payment_failures,discount_used,churn_flag
5876,Basic,221,25,7.7,24,3,1,Yes,0
5877,Premium,759,18,8.7,8,1,1,No,0
5878,Standard,493,1,9.2,19,1,0,No,0
5879,Basic,235,25,9.6,49,2,0,No,0
5880,Standard,411,17,3.3,9,2,0,No,1
5881,Basic,295,15,4.6,55,0,3,No,1
5882,Standard,469,5,3.2,51,4,0,No,0
5883,Basic,294,17,8.2,20,1,0,No,0
5884,Premium,705,21,5.7,3,0,1,No,0
5885,Standard,440,23,8.5,29,1,0,Yes,0
5886,Standard,436,10,3.2,33,0,0,No,0
5887,Standard,450,17,4.6,29,0,0,No,0
5888,Premium,870,1,4.4,13,1,0,Yes,1
5889,Premium,890,7,8.5,21,0,0,No,1
5890,Standard,411,12,7.4,0,3,0,No,0
5891,Standard,486,1,1.9,59,1,1,No,0
5892,Standard,426,20,5.1,7,0,0,No,0
5893,Standard,494,31,7.9,10,2,1,No,0
5894,Basic,280,4,8.2,0,0,1,No,0
5895,Standard,496,26,6.8,4,3,0,No,0
5896,Basic,296,12,6.4,56,2,0,Yes,1
5897,Premium,699,22,4.1,44,0,0,No,0
5898,Basic,241,1,8.1,48,1,0,Yes,0
5899,Premium,740,1,3.6,9,3,1,No,0
5900,Standard,493,3,2.8,54,0,0,No,0
5901,Standard,448,12,6.4,38,3,1,No,1
5902,Standard,458,21,5.1,12,0,0,No,0
5903,Basic,199,13,7.4,20,0,0,Yes,0
5904,Basic,249,13,7.0,35,2,1,Yes,1
5905,Basic,214,18,9.4,56,1,2,No,1
5906,Standard,437,33,6.8,52,0,0,Yes,0
5907,Basic,213,6,8.1,44,2,1,No,0
5908,Standard,431,25,4.3,32,0,0,Yes,0
5909,Basic,285,23,7.4,56,3,0,Yes,0
5910,Basic,251,24,5.4,42,2,0,No,1
5911,Basic,296,26,5.0,27,1,1,Yes,1
5912,Premium,843,4,4.2,52,3,1,No,0
5913,Standard,487,35,9.1,8,0,2,No,0
5914,Basic,204,11,6.0,44,3,0,No,1
5915,Standard,429,25,4.4,10,1,0,No,0
5916,Basic,267,20,7.4,58,0,1,No,1
5917,Premium,738,1,5.1,39,0,0,No,1
5918,Standard,428,30,4.4,28,2,0,No,0
5919,Basic,267,4,11.8,59,2,0,No,0
5920,Standard,474,23,3.6,57,1,0,Yes,0
5921,Basic,205,35,9.7,6,5,0,Yes,0
5922,Premium,711,22,4.4,26,4,0,No,1
5923,Basic,202,31,7.3,59,1,1,No,1
5924,Standard,448,1,5.8,21,0,1,No,0
5925,Basic,201,4,7.5,56,2,1,No,1
5926,Standard,410,19,3.2,30,1,0,Yes,1
5927,Standard,463,30,3.0,29,1,0,No,0
5928,Standard,425,1,7.5,27,5,0,No,0
5929,Standard,448,19,2.4,19,0,0,No,0
5930,Premium,715,21,3.7,14,0,1,No,0
5931,Basic,270,22,5.8,14,2,1,No,0
5932,Basic,230,2,3.4,52,1,1,No,0
5933,Basic,282,6,3.7,11,1,1,No,0
5934,Premium,877,21,5.2,16,1,0,No,0
5935,Basic,215,33,1.6,22,2,2,Yes,1
5936,Standard,432,19,3.2,5,2,0,No,1
5937,Standard,433,27,8.7,44,1,0,No,1
5938,Basic,297,29,7.9,15,2,0,No,0
5939,Basic,222,28,10.5,26,1,3,No,1
5940,Basic,252,34,7.2,22,0,0,No,0
5941,Basic,216,1,8.6,0,2,0,Yes,0
5942,Basic,248,25,5.2,44,3,0,No,1
5943,Basic,244,21,5.6,6,0,1,Yes,0
5944,Premium,874,34,6.8,44,1,1,No,0
5945,Premium,801,26,2.2,38,4,1,No,1
5946,Basic,231,35,7.1,39,0,1,Yes,0
5947,Basic,285,23,4.8,49,2,0,Yes,0
5948,Basic,287,17,5.1,48,3,0,No,0
5949,Standard,425,12,8.0,47,2,1,No,0
5950,Premium,827,20,2.9,59,0,0,Yes,1
5951,Basic,283,27,6.1,48,0,0,No,0
5952,Basic,257,20,6.9,39,0,0,No,1
5953,Standard,408,11,4.9,38,0,0,No,0
5954,Standard,493,28,6.1,56,2,1,Yes,1
5955,Basic,223,2,6.2,17,2,0,No,0
5956,Standard,482,24,7.8,35,1,1,No,0
5957,Basic,255,16,5.6,55,0,0,Yes,0
5958,Basic,264,12,3.5,21,0,1,No,1
5959,Standard,413,16,4.8,1,4,0,No,0
5960,Premium,854,2,5.3,47,4,0,No,1
5961,Basic,211,25,4.4,25,2,0,No,0
5962,Premium,812,29,6.4,49,3,1,No,0
5963,Basic,212,28,6.3,31,2,1,Yes,1
5964,Standard,464,10,6.2,22,1,0,No,0
5965,Standard,432,23,4.2,56,2,0,Yes,0
5966,Premium,799,32,6.3,39,1,0,Yes,0
5967,Premium,723,31,8.6,45,1,0,Yes,0
5968,Basic,252,19,6.6,17,1,1,No,0
5969,Premium,710,15,8.1,18,3,0,No,0
5970,Premium,824,33,6.2,23,0,2,No,1
5971,Standard,407,17,4.7,3,0,0,No,0
5972,Basic,229,20,7.7,53,0,1,Yes,0
5973,Premium,776,9,3.2,59,1,1,No,0
5974,Premium,751,3,4.9,45,1,1,No,1
5975,Basic,241,2,5.7,1,2,0,No,1
5976,Premium,864,18,7.3,29,2,1,No,0
5977,Basic,240,23,8.5,48,2,0,Yes,1
5978,Basic,270,19,7.7,37,0,1,Yes,0
5979,Standard,446,7,7.5,30,0,1,No,1
5980,Standard,465,35,7.7,39,0,1,Yes,0
5981,Standard,464,20,8.0,15,0,2,No,1
5982,Basic,214,20,3.7,52,0,1,No,1
5983,Premium,781,19,10.4,32,1,0,No,1
5984,Basic,292,16,8.2,57,0,0,No,0
5985,Basic,214,21,5.6,49,1,0,Yes,0
5986,Basic,229,29,6.7,2,2,1,No,1
5987,Standard,456,24,3.4,59,1,0,Yes,0
5988,Premium,726,29,5.5,17,0,0,No,0
5989,Standard,402,31,5.3,56,0,0,No,0
5990,Premium,836,12,5.2,9,1,1,No,0
5991,Basic,249,30,7.6,1,0,0,No,0
5992,Standard,416,4,6.2,50,0,0,Yes,0
5993,Standard,445,30,3.6,29,4,1,No,1
5994,Standard,430,5,3.6,29,0,0,No,0
5995,Basic,228,16,2.1,24,1,1,No,0
5996,Standard,434,27,7.8,42,1,1,No,1
5997,Standard,407,4,5.6,50,0,4,No,1
5998,Standard,434,8,7.5,55,5,2,No,1
5999,Standard,427,8,12.3,23,2,1,Yes,0
6000,Basic,214,17,4.2,58,1,1,Yes,1
6001,Standard,490,3,6.7,34,2,1,No,0
6002,Basic,219,27,8.9,9,2,0,No,0
6003,Premium,762,34,5.0,47,2,0,No,1
6004,Standard,464,21,5.3,29,0,0,No,0
6005,Basic,257,24,7.1,59,2,1,Yes,0
6006,Premium,808,29,11.1,25,0,0,No,0
6007,Standard,497,6,7.3,34,0,0,Yes,0
6008,Basic,226,14,4.3,23,0,0,No,0
6009,Standard,453,14,4.6,50,0,1,Yes,0
6010,Basic,298,24,5.0,19,0,1,No,0
6011,Premium,729,13,2.4,52,4,0,No,1
6012,Premium,859,1,5.7,38,1,0,No,1
6013,Premium,886,12,6.0,48,1,1,No,0
6014,Standard,439,24,6.1,39,3,1,No,0
6015,Standard,479,20,3.1,34,0,3,Yes,0
6016,Standard,444,6,6.7,38,1,0,No,0
6017,Basic,247,12,4.0,58,2,1,No,1
6018,Standard,463,21,5.5,9,0,0,No,0
6019,Standard,440,3,4.5,26,0,1,Yes,1
6020,Basic,221,27,8.3,50,2,2,No,1
6021,Basic,225,17,4.6,56,1,0,No,0
6022,Premium,858,15,8.7,14,2,0,No,0
6023,Premium,786,4,6.3,57,1,0,Yes,1
6024,Basic,201,17,6.8,14,0,0,Yes,0
6025,Basic,258,11,6.2,36,0,2,No,0
6026,Basic,274,12,4.3,34,0,0,No,0
6027,Premium,777,32,6.8,2,1,0,No,0
6028,Basic,215,27,5.1,28,0,1,Yes,0
6029,Standard,430,27,6.6,3,1,0,No,0
6030,Basic,205,29,7.2,46,2,0,No,0
6031,Standard,481,9,9.8,15,3,1,No,0
6032,Basic,269,3,6.9,4,2,1,No,0
6033,Standard,467,29,7.9,20,2,0,No,0
6034,Basic,256,21,7.3,39,0,0,Yes,0
6035,Standard,438,35,5.6,41,1,1,No,0
6036,Basic,283,10,7.4,53,2,0,Yes,0
6037,Standard,446,23,5.8,20,1,0,Yes,0
6038,Premium,877,25,5.2,1,1,0,No,0
6039,Basic,255,24,3.8,13,3,0,No,0
6040,Premium,809,20,7.3,4,2,3,No,0
6041,Standard,469,15,4.9,6,1,0,No,1
6042,Basic,235,21,7.3,10,4,1,No,0
6043,Basic,285,12,6.0,34,0,0,No,0
6044,Basic,273,18,5.4,29,0,0,Yes,0
6045,Standard,472,23,4.3,43,2,0,Yes,1
6046,Standard,483,29,8.6,45,0,0,No,0
6047,Basic,253,5,5.2,54,2,1,No,1
6048,Standard,439,26,9.2,0,3,0,No,0
6049,Premium,795,11,4.4,53,1,0,No,1
6050,Premium,846,11,9.0,15,2,0,Yes,0
6051,Standard,431,18,6.2,46,1,0,No,0
6052,Premium,866,12,7.7,0,0,0,No,0
6053,Standard,497,16,3.4,54,0,0,Yes,0
6054,Basic,232,27,3.4,21,2,0,No,1
6055,Premium,760,17,6.5,12,2,1,Yes,0
6056,Standard,498,21,4.0,57,0,0,No,1
6057,Standard,489,31,8.7,26,1,1,No,0
6058,Standard,417,35,6.7,14,1,0,No,0
6059,Premium,869,27,4.7,16,3,0,No,0
6060,Premium,895,23,4.2,8,2,2,Yes,0
6061,Basic,261,32,5.4,4,4,0,No,0
6062,Basic,291,17,4.9,58,3,0,Yes,0
6063,Standard,408,11,7.0,22,4,0,No,0
6064,Standard,411,1,5.8,43,1,0,No,0
6065,Basic,291,28,8.3,48,1,0,Yes,1
6066,Standard,403,18,7.3,42,2,1,No,0
6067,Standard,456,20,4.3,10,3,0,No,0
6068,Basic,257,7,5.1,23,3,0,Yes,1
6069,Basic,274,16,4.3,7,0,0,No,1
6070,Basic,257,23,4.3,46,1,0,No,0
6071,Premium,784,32,2.4,56,0,0,No,0
6072,Basic,213,17,7.9,33,3,1,No,1
6073,Basic,275,19,8.6,53,1,1,No,1
6074,Standard,399,34,4.0,41,0,0,Yes,0
6075,Basic,236,14,3.8,52,0,2,No,0
6076,Basic,251,3,7.1,30,2,0,No,0
6077,Basic,250,25,4.4,21,2,0,Yes,1
6078,Standard,399,11,8.5,13,1,0,Yes,0
6079,Standard,409,15,4.6,4,3,1,No,0
6080,Basic,256,19,1.7,58,3,0,Yes,0
6081,Basic,238,15,5.7,16,2,0,No,1
6082,Premium,886,15,4.8,17,1,1,No,0
6083,Basic,242,15,6.3,18,2,1,No,1
6084,Basic,204,9,5.3,6,1,0,No,0
6085,Basic,226,5,7.2,25,0,0,No,0
6086,Standard,429,19,6.8,24,3,0,No,1
6087,Standard,406,24,6.7,17,1,1,Yes,0
6088,Basic,203,29,6.4,43,1,0,No,0
6089,Standard,452,5,6.0,14,3,1,No,0
6090,Basic,215,22,3.2,28,2,0,No,0
6091,Basic,236,13,6.8,45,0,0,No,0
6092,Standard,407,29,7.5,41,1,3,No,1
6093,Basic,272,16,6.7,48,2,0,Yes,0
6094,Standard,482,17,5.6,0,1,0,Yes,0
6095,Basic,276,20,7.2,3,0,0,No,1
6096,Standard,412,14,6.5,8,2,0,No,0
6097,Basic,224,6,7.4,35,1,1,No,0
6098,Premium,811,22,5.8,50,3,0,No,1
6099,Basic,260,9,3.1,57,1,0,No,1
6100,Premium,789,32,5.6,31,2,1,No,0
6101,Basic,223,24,4.1,23,1,2,Yes,1
6102,Standard,478,33,5.1,56,3,0,Yes,0
6103,Basic,234,13,6.2,36,1,1,No,1
6104,Premium,796,35,8.0,17,1,1,No,0
6105,Basic,278,6,7.3,14,2,0,No,0
6106,Basic,231,30,6.4,19,3,0,No,1
6107,Standard,401,16,8.5,57,0,0,No,0
6108,Basic,285,1,6.1,39,2,0,Yes,0
6109,Basic,209,18,6.4,1,1,2,No,1
6110,Premium,810,22,5.2,24,2,1,No,0
6111,Premium,884,26,3.9,12,1,0,Yes,0
6112,Basic,262,14,7.1,26,0,0,No,0
6113,Premium,844,14,2.9,12,4,0,No,0
6114,Standard,445,26,4.1,27,1,0,No,1
6115,Basic,242,23,6.4,45,3,1,Yes,1
6116,Standard,491,2,4.3,14,1,0,Yes,0
6117,Standard,457,7,6.0,28,1,0,Yes,1
6118,Premium,748,22,6.3,20,1,0,No,0
6119,Basic,267,28,4.9,43,2,0,Yes,0
6120,Standard,486,20,6.1,30,2,0,No,1
6121,Basic,227,18,6.1,22,1,0,No,0
6122,Basic,291,24,3.7,36,0,0,No,0
6123,Basic,288,33,7.1,2,0,0,No,0
6124,Premium,765,26,1.9,49,3,2,No,0
6125,Premium,700,19,9.8,34,2,1,No,1
6126,Standard,423,13,7.1,13,0,0,No,1
6127,Standard,417,10,8.0,1,2,1,No,0
6128,Basic,238,14,7.3,49,1,0,No,0
6129,Basic,200,9,5.9,12,0,0,No,0
6130,Basic,281,11,4.5,1,0,1,No,0
6131,Basic,263,3,6.0,11,0,0,Yes,0
6132,Standard,460,12,7.7,26,0,1,No,0
6133,Standard,489,35,4.4,33,1,1,Yes,1
6134,Basic,252,32,6.3,39,1,0,No,0
6135,Basic,243,14,2.4,4,1,0,No,1
6136,Basic,247,1,4.4,24,0,1,No,0
6137,Basic,297,27,4.3,10,0,2,No,1
6138,Premium,767,1,9.4,12,1,0,No,0
6139,Standard,436,29,3.3,27,0,0,No,0
6140,Premium,830,24,6.8,20,0,1,No,0
6141,Standard,415,17,9.2,48,1,0,Yes,0
6142,Basic,251,35,8.0,55,2,1,Yes,1
6143,Basic,283,31,9.0,47,2,1,No,0
6144,Premium,751,32,9.3,50,1,0,Yes,0
6145,Standard,429,19,6.1,25,0,1,No,0
6146,Basic,220,31,7.0,26,0,0,No,0
6147,Standard,409,20,6.4,25,0,1,No,0
6148,Standard,432,28,7.0,14,1,1,No,0
6149,Standard,413,3,6.8,49,1,1,No,1
6150,Premium,812,32,9.4,5,0,1,Yes,0
6151,Standard,408,22,6.6,3,0,0,No,1
6152,Standard,494,15,4.1,3,0,1,No,0
6153,Basic,251,19,7.2,29,2,0,Yes,0
6154,Basic,246,31,7.5,12,2,0,No,0
6155,Basic,229,26,4.4,8,3,0,No,1
6156,Basic,235,5,4.3,41,3,1,No,0
6157,Standard,426,20,7.9,13,3,0,No,1
6158,Standard,429,2,4.9,27,0,1,Yes,1
6159,Basic,268,21,5.2,39,2,0,Yes,1
6160,Premium,712,28,5.1,2,0,0,No,0
6161,Basic,285,20,6.5,40,2,0,Yes,0
6162,Basic,214,11,8.2,28,1,0,No,1
6163,Basic,223,3,7.3,32,0,0,No,0
6164,Basic,237,20,5.1,14,2,1,Yes,0
6165,Basic,264,32,8.7,46,0,1,Yes,0
6166,Standard,436,25,7.7,59,3,0,No,0
6167,Basic,239,21,8.0,38,3,0,Yes,0
6168,Premium,801,16,7.9,14,0,0,No,1
6169,Basic,296,1,5.0,6,2,1,No,0
6170,Basic,238,23,4.2,44,1,0,No,0
6171,Basic,262,24,5.3,11,0,1,No,0
6172,Standard,487,25,8.0,49,3,2,No,0
6173,Basic,298,7,3.6,38,0,1,No,0
6174,Premium,842,35,3.4,6,2,0,No,1
6175,Standard,480,14,2.4,46,0,1,Yes,1
6176,Standard,475,9,3.5,40,2,1,No,0
6177,Standard,457,3,4.4,5,0,0,No,0
6178,Basic,289,20,6.2,25,1,0,No,1
6179,Basic,296,33,3.7,58,1,0,No,0
6180,Basic,209,32,7.3,57,0,0,No,0
6181,Standard,399,26,6.1,8,2,1,No,1
6182,Basic,211,5,1.9,50,1,1,Yes,0
6183,Basic,228,30,6.0,23,1,0,No,1
6184,Premium,895,17,6.3,51,1,0,No,0
6185,Basic,216,6,9.8,29,1,0,No,0
6186,Premium,776,15,6.5,15,1,0,No,0
6187,Standard,411,1,2.5,47,0,0,No,1
6188,Basic,230,13,6.5,26,0,0,Yes,0
6189,Basic,269,34,6.3,32,3,1,No,0
6190,Basic,270,30,7.2,22,1,2,Yes,0
6191,Standard,448,19,11.3,44,2,1,No,0
6192,Standard,469,2,4.9,18,0,2,No,0
6193,Standard,478,12,4.7,35,3,1,No,0
6194,Premium,729,24,6.9,18,1,0,No,0
6195,Standard,449,11,9.7,21,0,0,Yes,0
6196,Basic,225,2,7.3,41,0,1,Yes,1
6197,Basic,258,1,5.3,44,1,0,No,0
6198,Premium,731,28,8.0,32,2,0,Yes,1
6199,Basic,251,4,9.6,44,2,0,Yes,1
6200,Basic,291,30,4.5,9,1,1,No,0
6201,Standard,470,7,4.0,46,0,0,No,1
6202,Basic,231,22,6.1,31,2,0,No,0
6203,Premium,824,26,6.6,14,2,0,No,0
6204,Standard,439,29,8.8,38,2,0,Yes,0
6205,Basic,217,25,5.1,57,1,0,No,0
6206,Premium,739,10,6.8,45,3,0,Yes,0
6207,Basic,283,20,9.1,7,0,0,Yes,0
6208,Basic,287,14,6.4,50,2,1,No,0
6209,Basic,240,33,5.2,24,0,1,Yes,0
6210,Basic,221,5,7.1,17,1,0,Yes,0
6211,Standard,473,6,5.3,14,1,0,No,1
6212,Basic,231,22,6.7,57,1,0,Yes,1
6213,Basic,218,17,5.6,58,2,0,Yes,0
6214,Basic,223,15,5.7,25,3,2,No,0
6215,Standard,488,28,5.2,40,2,1,No,0
6216,Premium,802,2,4.9,43,1,0,No,1
6217,Basic,250,18,8.0,20,0,1,Yes,0
6218,Basic,210,27,6.4,21,2,2,No,1
6219,Basic,230,21,8.5,45,0,1,Yes,1
6220,Basic,231,23,1.5,33,1,0,No,0
6221,Standard,472,7,5.0,36,0,0,No,0
6222,Standard,466,19,4.5,53,2,0,No,0
6223,Basic,213,9,5.5,36,0,0,No,0
6224,Basic,249,12,3.9,13,2,0,Yes,1
6225,Basic,204,30,2.8,3,2,0,Yes,0
6226,Standard,489,7,7.3,23,1,0,Yes,0
6227,Basic,267,2,4.8,1,0,0,No,0
6228,Premium,767,17,7.1,0,0,0,No,0
6229,Standard,480,11,3.6,1,4,0,No,1
6230,Basic,290,12,2.7,12,4,0,No,0
6231,Standard,433,3,6.5,26,1,0,No,1
6232,Premium,821,21,7.3,51,2,0,No,0
6233,Standard,484,14,4.8,16,1,1,Yes,0
6234,Basic,232,15,4.0,56,0,0,No,0
6235,Basic,261,10,8.5,44,1,1,No,0
6236,Premium,894,10,5.9,16,1,1,Yes,0
6237,Standard,416,17,4.0,4,0,1,Yes,0
6238,Standard,424,25,3.0,23,1,0,No,0
6239,Premium,809,27,4.6,56,1,0,No,0
6240,Premium,759,33,5.2,56,0,2,No,0
6241,Premium,805,11,7.5,7,3,0,No,0
6242,Basic,276,13,6.0,53,0,1,No,0
6243,Standard,493,1,5.7,53,2,0,Yes,0
6244,Standard,472,31,4.2,43,0,0,Yes,1
6245,Standard,486,33,8.8,8,0,1,No,0
6246,Standard,483,21,8.0,17,0,0,No,0
6247,Basic,246,16,7.8,15,3,0,No,1
6248,Standard,470,23,5.9,50,1,0,No,0
6249,Standard,494,10,6.8,31,1,0,No,0
6250,Basic,229,33,0.8,53,2,0,No,0
6251,Standard,432,22,6.4,39,2,0,Yes,0
6252,Basic,285,6,9.8,38,4,2,No,0
6253,Basic,287,10,4.8,55,0,2,No,0
6254,Basic,205,16,4.0,52,0,0,Yes,0
6255,Basic,281,13,5.7,40,2,1,No,0
6256,Standard,405,20,4.3,53,1,0,No,1
6257,Standard,445,4,4.2,43,1,1,No,0
6258,Standard,406,20,6.5,45,1,0,No,0
6259,Premium,827,22,7.6,31,1,1,No,1
6260,Basic,275,29,6.5,41,1,0,No,0
6261,Basic,201,16,3.7,47,1,0,No,0
6262,Premium,879,23,4.7,1,0,0,Yes,0
6263,Basic,290,30,6.6,37,2,2,Yes,0
6264,Premium,864,30,7.3,42,1,1,No,1
6265,Premium,877,3,5.6,3,0,0,Yes,0
6266,Standard,413,24,4.2,4,1,1,No,0
6267,Premium,798,13,7.5,36,1,0,Yes,0
6268,Basic,265,32,9.6,48,0,0,No,0
6269,Basic,262,12,8.2,57,2,0,No,1
6270,Standard,466,8,10.0,36,0,0,Yes,0
6271,Basic,203,24,4.8,25,1,1,No,0
6272,Premium,788,16,8.1,42,1,2,No,0
6273,Basic,287,32,8.6,8,1,0,Yes,1
6274,Standard,408,34,5.0,14,1,0,No,1
6275,Standard,406,35,4.3,23,0,1,No,0
6276,Standard,410,32,4.1,23,1,0,No,1
6277,Basic,262,17,5.8,34,6,0,No,0
6278,Basic,257,2,3.0,47,0,2,Yes,1
6279,Premium,893,26,9.4,40,4,1,No,0
6280,Basic,289,17,3.4,24,1,2,No,1
6281,Premium,748,2,6.8,25,1,2,No,1
6282,Standard,421,8,1.5,22,4,1,No,0
6283,Standard,438,6,10.1,5,3,3,Yes,0
6284,Standard,495,9,8.5,40,1,0,No,0
6285,Basic,276,1,2.8,26,0,0,No,0
6286,Standard,485,5,6.6,53,1,0,No,0
6287,Premium,775,9,5.5,18,1,0,No,0
6288,Basic,274,14,6.3,30,2,1,No,0
6289,Premium,844,27,7.3,37,2,1,No,0
6290,Standard,419,9,4.4,42,3,0,No,0
6291,Basic,199,29,5.9,31,2,0,No,0
6292,Basic,236,20,2.4,1,0,2,No,1
6293,Premium,739,15,6.2,17,3,0,No,0
6294,Basic,240,3,1.9,27,1,0,Yes,0
6295,Premium,835,23,8.6,6,1,1,No,0
6296,Premium,721,9,3.1,55,1,1,No,1
6297,Basic,276,30,6.6,22,2,1,No,0
6298,Basic,209,19,7.7,52,0,0,No,1
6299,Standard,469,3,9.7,35,2,0,No,0
6300,Basic,229,3,9.5,23,0,0,Yes,0
6301,Standard,486,34,8.8,27,3,0,No,1
6302,Basic,224,2,6.0,24,3,0,Yes,0
6303,Standard,428,27,8.2,38,2,0,No,0
6304,Standard,432,23,6.6,48,0,0,Yes,1
6305,Basic,244,32,6.7,3,2,0,No,0
6306,Basic,267,35,4.8,44,2,0,No,0
6307,Basic,203,18,9.5,51,1,1,No,1
6308,Basic,259,27,4.4,57,1,2,Yes,1
6309,Standard,481,11,3.9,18,1,1,Yes,0
6310,Premium,864,19,6.8,3,1,0,No,0
6311,Basic,226,25,2.4,56,2,0,No,0
6312,Standard,424,7,6.2,12,1,0,No,0
6313,Standard,459,31,9.3,0,1,0,Yes,0
6314,Basic,221,2,6.8,33,2,0,Yes,1
6315,Basic,244,5,6.1,6,0,0,No,0
6316,Premium,811,14,4.3,24,0,2,Yes,0
6317,Standard,428,18,3.0,22,1,1,No,1
6318,Standard,465,4,7.7,29,4,0,No,0
6319,Standard,490,24,6.1,48,1,1,Yes,0
6320,Basic,231,13,7.2,6,1,1,No,0
6321,Standard,401,21,1.6,53,2,0,No,0
6322,Standard,467,33,7.5,44,3,3,Yes,1
6323,Standard,481,20,10.0,16,0,1,No,0
6324,Basic,240,5,8.7,32,1,0,No,0
6325,Basic,260,24,6.6,59,0,1,No,1
6326,Basic,256,35,3.9,1,0,0,No,0
6327,Premium,755,30,6.2,37,1,0,No,0
6328,Basic,199,28,6.3,43,0,1,No,0
6329,Standard,471,7,5.0,12,0,2,No,1
6330,Basic,258,35,5.2,51,0,0,Yes,1
6331,Basic,267,30,10.2,51,2,0,No,1
6332,Standard,457,34,4.1,31,0,0,No,1
6333,Standard,444,9,5.1,21,2,2,No,0
6334,Standard,432,12,7.1,8,1,0,No,0
6335,Basic,295,29,10.4,16,0,0,No,0
6336,Standard,423,10,5.4,17,1,0,No,1
6337,Basic,240,27,2.4,39,0,0,No,0
6338,Basic,227,19,1.7,39,1,1,No,1
6339,Standard,423,13,11.0,26,2,0,Yes,0
6340,Basic,252,32,2.2,10,0,0,No,1
6341,Basic,271,15,6.2,53,2,0,No,1
6342,Standard,465,21,3.0,53,3,0,No,1
6343,Standard,413,3,4.4,27,2,0,No,0
6344,Premium,702,8,4.7,7,1,1,No,0
6345,Basic,236,6,2.1,49,1,0,No,1
6346,Basic,218,29,8.4,17,2,3,No,1
6347,Basic,221,19,6.9,12,1,0,Yes,1
6348,Premium,863,17,5.1,32,1,0,No,0
6349,Standard,460,10,4.9,14,1,1,No,1
6350,Standard,406,33,8.2,21,1,0,Yes,0
6351,Basic,235,13,6.2,37,1,1,Yes,0
6352,Standard,443,27,10.2,29,0,1,No,0
6353,Basic,295,12,5.1,5,4,0,No,0
6354,Standard,431,2,6.9,44,1,1,Yes,1
6355,Premium,833,10,3.5,58,1,0,Yes,1
6356,Premium,720,21,5.1,33,1,2,No,1
6357,Standard,403,23,8.1,54,3,1,No,0
6358,Standard,413,1,8.4,18,2,1,No,1
6359,Premium,719,33,9.7,48,1,1,Yes,0
6360,Standard,487,26,6.9,32,1,0,No,0
6361,Basic,215,15,8.5,13,1,0,No,0
6362,Standard,454,22,7.2,47,4,0,No,0
6363,Basic,248,25,5.2,46,3,1,No,1
6364,Standard,405,1,3.0,40,1,0,No,1
6365,Standard,448,26,5.5,18,1,0,No,1
6366,Standard,458,21,3.7,39,0,0,Yes,1
6367,Basic,281,24,8.1,14,1,1,No,0
6368,Basic,205,16,8.2,9,1,1,No,0
6369,Standard,438,32,4.0,54,1,0,Yes,0
6370,Premium,871,16,8.2,1,2,0,Yes,0
6371,Standard,457,13,3.6,49,0,0,No,1
6372,Basic,286,32,8.9,51,4,1,No,0
6373,Premium,803,24,5.7,1,2,1,No,0
6374,Premium,753,13,6.9,20,1,1,Yes,0
6375,Basic,262,11,8.9,11,0,0,No,0
6376,Basic,263,15,7.2,9,2,0,No,0
6377,Standard,452,10,5.7,11,1,0,No,0
6378,Premium,794,3,7.7,38,0,0,Yes,0
6379,Premium,866,16,4.1,1,7,1,No,0
6380,Premium,879,17,2.1,56,0,0,No,0
6381,Standard,442,25,8.3,0,4,0,Yes,0
6382,Standard,461,30,3.4,1,1,1,No,1
6383,Basic,200,35,7.8,22,0,0,No,0
6384,Basic,277,13,6.3,27,0,1,No,1
6385,Standard,419,24,6.0,52,1,1,No,0
6386,Standard,486,26,4.1,16,0,2,No,0
6387,Standard,448,9,5.1,51,0,0,No,0
6388,Standard,479,19,6.0,39,2,1,No,1
6389,Basic,250,28,6.4,20,0,0,No,0
6390,Standard,407,7,4.2,43,2,1,No,1
6391,Basic,297,22,7.5,33,3,0,Yes,0
6392,Basic,218,30,7.6,8,1,2,Yes,0
6393,Standard,481,16,7.0,16,1,0,No,0
6394,Standard,416,5,5.1,48,0,1,Yes,0
6395,Premium,782,29,7.7,41,2,0,No,1
6396,Basic,228,23,7.2,44,1,0,No,1
6397,Standard,463,6,2.1,31,1,1,No,0
6398,Basic,222,33,6.4,4,4,0,No,1
6399,Basic,286,16,9.9,13,1,0,No,0
6400,Premium,873,34,7.9,45,0,0,Yes,0
6401,Standard,481,26,8.3,46,2,1,Yes,1
6402,Premium,788,13,4.6,24,1,0,No,0
6403,Basic,242,17,6.3,21,1,0,No,0
6404,Premium,855,32,5.6,4,0,0,No,0
6405,Basic,275,32,6.0,53,0,1,Yes,0
6406,Premium,766,28,5.0,37,0,0,No,0
6407,Basic,215,29,3.5,8,0,0,Yes,1
6408,Basic,295,25,6.1,30,0,0,No,0
6409,Standard,403,22,4.4,40,3,1,Yes,1
6410,Premium,790,27,7.2,20,0,1,No,0
6411,Basic,286,20,5.9,35,1,0,No,1
6412,Basic,279,24,2.1,0,1,0,No,0
6413,Premium,748,8,8.8,21,1,0,No,0
6414,Basic,238,14,6.9,22,2,1,No,0
6415,Basic,244,14,5.1,22,2,1,Yes,0
6416,Basic,249,5,5.3,14,2,0,No,1
6417,Basic,209,21,3.5,45,0,0,No,0
6418,Premium,710,15,5.9,0,1,0,No,0
6419,Standard,411,33,7.4,5,1,1,Yes,0
6420,Standard,462,17,9.5,39,1,1,Yes,0
